Entry_ID,Category,Subcategory,Organisation,Name_Nepali,Description,Province,District,Palika,Ward,Address,Primary_Phone,Secondary_Phone,Hotline_Code,Fax,Email,Website,Key_Persons,Department,Working_Hours,Is_24_7,Is_Emergency,Source_Name,Source_Type,Data_Source_URL,Verification_Status,Confidence_Level,Last_Checked,Notes,Palika_Category_Status
KMC-HOSP-0029,Hospitals,Private,OM HOSPITAL & RESEARCH CENTER,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Chahabil Kathmandu 07,9802338020,,,,,,Garima Sapkota - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 18/175, active patients 1, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0030,Hospitals,Private,OM SAIBABA MEMORIAL HOSPITAL,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Dhungedhdara Kathmandu 16,9851051458,,,,,,Kapil Khanal - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 5/50, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0031,Hospitals,Private,Overseas Friendship International Hospital,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,"Lekhnath Marg, Thamel",9769771097,,,,,,Dipesh Shrestha - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 2/15, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0032,Hospitals,Private,PEOPLES DENTAL COLLEGE AND GENERAL HOSPITAL,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Nayabazar Kathmandu 16,9800655133,,,,,,Tapendra Bdr. Shahi - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 5/50, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0033,Hospitals,Private,PRIMERA HOSPITAL,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Maharajgunj,9851165898,,,,,,Dr. Suzita Hirachar - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 2/15, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0034,Hospitals,Private,SAHID MEMORIAL HOSPITAL,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Kalanki Kathmandu 14,9849142954,,,,,,Sofia Dahal - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 10/100, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0035,Hospitals,Private,SAMATA HOSPITAL,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,"Kumarigal-06,Kathmandu",9847468792,,,,,,Bishnu Kala Khatri - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 10/100, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0036,Hospitals,Private,SILVERLINE HOSPITAL,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Balaju,9845514091,,,,,,Alina Sapkota - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 10/100, active patients 1, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0037,Hospitals,Community,STUPA COMMUNITY HOSPITAL,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Boudha Kathmandu 06,9843546963,,,,,,Prahlad Lama - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Community, allocated/total beds 6/55, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0038,Hospitals,Private,Swacon International Hospital,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Battisputali,9851090030,,,,,,Shalikram Thapalia - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 3/25, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0039,Hospitals,Private,VALLEY HOSPITAL,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Putalisadak Kathmandu 29,9849257087,,,,,,Pralhad Subedi - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 3/25, active patients 1, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0040,Hospitals,Private,VAYODHA HOSPITAL,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Balkhu Kathmandu 14,9841353654,,,,,,Prem Chandra Bhattarai - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 5/50, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0041,Hospitals,Private,BUDDHAMAI CENTRE,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Teku,9774104560,,,,,,Rajesh Prakash Tandukar - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 2/15, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0042,Hospitals,Private,DIRGHAYU GURU HOSPITAL,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Chahabil Kathmandu 07,9841507302,,,,,,Mahesh Raj Uprety - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 5/50, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0043,Hospitals,Private,KATHMANDU VALLEY HOSPITAL,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Sundhara Kathmandu 11,9704256377,,,,,,Shan Shrestha - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 10/100, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0044,Hospitals,Private,MARK HOSPITAL,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Lazimpat,9801911704,,,,,,Dr. Skanda Rupakheti - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 3/25, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0045,Hospitals,Private,MOTHERLAND HOSPITAL PVT LTD,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Pepsicola,9808800859,,,,,,Rhitu Kunwar - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 2/15, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0046,Hospitals,Private,NEPAL BHARAT MAITRI HOSPITAL,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,chahabil Kathmandu 08,9855089888,,,,,,Dr. Bikash Kumar Rauniyar - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 10/100, active patients 1, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0047,Hospitals,Private,NEPAL SKIN HOSPITAL,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Bijulibazar Kathmandu 10,9842211662,,,,,,Prasanna Mudbhari - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 2/15, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0048,Hospitals,Private,SPARK HEALTH HOME,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Kalimati Kathmandu 13,9851246462,,,,,,Prabin Lamichhane - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Private, allocated/total beds 2/20, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
KMC-HOSP-0049,Hospitals,Co-Operative,TILGANGA EYE HOSPITAL,,Hospital listed on Kathmandu Metropolitan City free health service portal,Bagmati,Kathmandu,Kathmandu Metropolitan City,,Tilganga Kathmandu 09,9851061980,,,,,,Dinesh Pokhrel - Contact Person,Free Health Service / Hospital Bed Allocation,,,No,Kathmandu Metropolitan City Free Health Service Portal,Official Municipality,https://freehealth.kathmandu.gov.np/,Verified,High,2026-06-28,"KMC free-health portal lists hospital type Co-Operative, allocated/total beds 5/50, active patients 0, contact person and contact number. Contact appears to be an official KMC-published service contact for hospital coordination.",Completed
